0,0.0,0.6,0.0,0.2,0.0,0.2,0.8,0.2,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.36842105,0.52173913,1.0,0.10831188,0.5399449,0.91891891,0.8,0.0,0.775,0.04166666,0.0,0.99999736,0.34772719
0,0.0,0.8,0.4,0.4,0.8,0.2,0.8,0.2,0.4,0.0,0.6,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.6,0.875,1.0,0.57894736,0.73913043,0.5,0.0,0.50964187,0.68918918,0.9,0.0,0.8,0.0,0.0,0.9999,0.09946594
1,0.0,0.6,0.0,0.4,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.75,0.5,1.0,0.04347826,1.0,0.09226282,0.15426997,0.89189189,0.6,0.0,0.275,1.0,0.19325656,0.0,0.17763146
0,0.0,0.8,0.0,0.6,0.6,0.2,0.8,0.6,0.8,0.0,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.75,0.5,0.36842105,0.52173913,1.0,0.00812087,0.50964187,0.91891891,0.1,0.0,0.25,0.15277777,0.0,0.9999975,0.08906249
0,0.0,0.6,0.6,1.0,0.6,0.2,0.8,0.2,0.2,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.625,0.5,0.68421052,1.0,1.0,0.00413145,0.50964187,0.47297297,0.0,0.0,0.8,1.0,0.04235293,0.0,0.06111107
0,0.0,0.6,0.4,0.8,0.6,0.2,0.6,0.2,0.4,0.0,0.4,0.4,0.0,0.6,0.0,0.0,0.4,0.0,0.6,0.75,0.5,0.36842105,0.34782608,1.0,0.01815999,0.15426997,0.0,0.1,0.0,0.225,0.48611111,0.1974775,0.0,0.25984231
0,0.0,0.6,0.4,0.8,0.8,0.2,0.8,0.6,0.8,0.0,0.8,0.0,0.0,1.0,0.0,0.8,0.6,0.0,0.4,0.875,0.5,0.36842105,0.69565217,0.5,0.03111701,0.50964187,0.91891891,0.7,0.0,0.775,0.26388888,0.19718295,0.99999772,0.06374171
0,0.0,0.6,0.0,0.2,0.0,0.2,0.6,0.2,0.2,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.4,0.625,0.5,0.36842105,0.82608695,1.0,0.34864248,0.50964187,0.93243243,0.5,0.0,0.725,0.34722222,0.29190743,0.0,0.11320733
0,0.6,0.4,0.8,0.4,0.6,0.2,0.6,0.2,0.4,0.0,0.4,0.0,0.0,0.2,0.0,0.6,0.6,0.6,0.6,0.5,0.5,0.36842105,0.08695652,1.0,0.13701858,0.5399449,0.91891891,0.0,0.0,0.675,0.84722222,0.2620501,0.9999875,0.14772718
0,0.0,0.8,0.6,0.2,0.6,0.2,0.8,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.875,1.0,0.36842105,0.73913043,0.5,0.00938987,0.15426997,0.71621621,0.1,0.0,0.15,0.58333333,0.22973985,0.99999285,0.04444444
0,0.0,0.6,0.0,0.8,0.6,0.2,0.8,0.8,0.6,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.125,1.0,0.21052631,0.60869565,1.0,0.17984183,0.50964187,0.81081081,0.4,0.0,0.3,0.0,0.0,0.0,0.2637528
0,0.0,0.6,0.0,0.4,0.0,0.2,1.0,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.30434782,1.0,0.07719695,0.50964187,0.86486486,0.5,0.0,0.2,1.0,0.14704756,0.9999,0.07990953
1,0.0,0.6,0.0,0.4,0.0,0.2,0.4,0.2,0.6,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.875,0.5,0.21052631,1.0,0.5,0.0,0.15426997,0.64864864,0.8,0.0,0.225,1.0,0.14666647,0.99999411,0.1487093
0,0.0,1.0,0.0,0.8,0.8,0.2,0.4,1.0,0.4,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.25,1.0,0.15789473,0.78260869,1.0,0.0,0.15426997,0.0,0.6,0.0,0.325,0.15277777,0.0,0.9999875,0.14621558
0,0.0,0.6,0.6,0.2,0.8,0.2,0.8,0.6,0.8,0.0,0.8,0.6,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.375,1.0,0.36842105,0.86956521,0.5,0.0063552,0.5399449,0.64864864,0.8,0.0,0.875,0.34722222,0.24432576,0.99998571,0.1233933
1,0.0,0.8,0.0,0.2,0.8,0.2,0.6,0.8,0.6,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.75,0.5,0.36842105,0.60869565,0.5,0.06037134,0.5399449,0.83783783,0.9,0.0,0.6,0.29166666,0.15826611,0.99998,0.18276971
0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.375,1.0,0.42105263,0.95652173,1.0,0.0,0.50964187,0.97297297,0.6,0.0,0.725,0.16666666,0.0,0.0,0.19999942
0,0.0,0.6,0.8,0.8,0.8,0.2,0.4,0.2,0.2,0.0,0.6,0.6,0.0,0.4,0.0,0.8,0.8,0.8,0.6,0.5,0.5,0.57894736,0.95652173,1.0,0.07331056,0.6721763,0.97297297,0.8,0.0,0.975,0.11111111,0.0,0.9999,0.14456033
0,0.0,0.8,0.0,0.6,0.4,0.2,1.0,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.75,1.0,0.36842105,1.0,1.0,0.1416124,0.16528925,0.41891891,0.4,0.0,0.15,0.11111111,0.0,0.99998333,0.09004738
0,0.0,0.8,0.6,0.4,0.0,0.2,0.6,0.2,0.2,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.5,0.5,0.36842105,0.39130434,1.0,0.0,0.50964187,0.0,0.2,0.0,0.275,0.48611111,0.16967839,0.0,0.0
0,0.0,0.8,0.0,0.2,0.8,0.2,0.8,0.6,0.2,0.0,0.2,0.8,0.0,0.2,0.0,0.0,0.8,0.0,0.4,0.0,0.0,0.68421052,0.26086956,0.5,6.1769E-4,0.82093663,0.47297297,0.9,0.0,0.925,1.0,0.13990825,0.99995,0.1144766
0,0.0,0.6,0.4,0.6,0.8,0.2,1.0,0.6,0.6,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.25,0.5,0.68421052,0.56521739,1.0,0.19983002,0.6721763,0.12162162,0.8,0.0,0.975,1.0,0.0,0.9999909,0.07519279
0,0.6,0.6,0.6,1.0,0.8,0.6,0.8,0.6,0.8,0.0,0.6,0.4,0.0,0.6,0.0,0.8,0.8,0.0,0.0,0.375,0.5,0.36842105,0.60869565,0.5,0.01190879,0.6721763,0.72972972,0.3,0.0,1.0,0.52777777,0.22043018,0.0,0.17647024
0,0.0,0.6,0.0,0.2,0.8,0.2,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.36842105,0.69565217,1.0,0.0,0.15426997,0.63513513,0.9,0.42857142,0.325,0.58333333,0.16500373,0.0,0.09374985
0,0.0,0.8,0.6,0.2,0.8,0.2,0.6,0.4,0.6,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.4,1.0,0.5,0.36842105,0.0,1.0,0.00158227,0.50964187,0.0,0.2,0.0,0.75,1.0,0.17235975,0.99999545,0.30216798
0,0.0,0.6,0.8,0.8,0.8,0.2,0.8,0.6,0.4,0.0,0.6,0.6,0.0,0.6,0.0,0.0,0.4,0.0,0.8,0.5,0.5,0.42105263,0.4347826,0.5,0.0,0.50964187,0.97297297,0.6,0.71428571,0.85,0.33333333,0.06631576,0.9999,0.1626505
0,0.0,0.6,0.4,0.8,0.8,0.2,0.6,0.6,0.2,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.4,0.375,0.5,0.36842105,0.86956521,1.0,0.14180556,0.50964187,0.0,0.0,0.57142857,0.3,0.375,0.09999992,0.99999629,0.1536351
0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,1.0,0.15789473,0.73913043,1.0,0.0,0.50964187,0.0,0.7,0.0,0.725,0.05555555,0.0,0.0,0.0
0,0.4,1.0,0.0,0.2,0.8,0.2,0.4,0.6,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.875,0.5,0.36842105,0.82608695,1.0,0.04339649,0.50964187,0.0,0.4,0.0,0.57499999,0.06944444,0.0,0.9999875,0.19084966
0,0.0,0.8,0.8,0.2,0.6,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.0,0.875,0.5,1.0,0.26086956,1.0,0.04617863,0.50964187,0.4054054,0.5,0.0,0.8,1.0,0.22250825,0.9999,0.15399996
0,0.0,0.6,0.6,0.8,0.8,0.2,0.6,0.2,0.8,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.2173913,1.0,0.07487309,0.15426997,0.0,0.9,0.0,0.275,1.0,0.4285653,0.0,0.08333263
0,0.0,0.6,0.6,1.0,0.8,0.2,0.8,0.4,1.0,0.0,0.8,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.25,0.5,0.36842105,0.91304347,0.5,0.12319186,0.50964187,0.0,0.2,0.0,0.3,0.13888888,0.0,0.0,0.0
0,0.0,0.6,0.0,0.6,0.4,0.2,0.6,0.2,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.75,0.5,1.0,0.60869565,1.0,0.07292003,0.15426997,0.47297297,0.7,0.0,0.325,1.0,0.0,0.99998888,0.0909566
0,0.0,1.0,0.6,0.8,1.0,0.2,0.6,0.6,0.8,0.0,0.6,0.4,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.625,0.5,0.36842105,1.0,1.0,0.02915626,0.82093663,0.82432432,0.0,0.0,0.925,0.51388888,0.37499921,0.0,0.12157152
0,0.6,0.8,0.4,1.0,0.8,0.2,0.8,0.4,0.4,0.0,0.8,0.0,0.6,0.2,0.6,0.0,0.6,0.0,0.4,0.25,0.5,0.26315789,0.34782608,1.0,0.0,0.82093663,0.0,0.2,0.0,0.925,0.0,0.0,0.0,0.0
0,0.0,0.8,0.6,1.0,0.8,0.2,0.8,0.6,0.8,0.0,0.8,0.6,0.0,0.2,0.0,0.6,0.8,0.0,0.0,0.125,0.5,1.0,0.39130434,1.0,0.12587305,0.15426997,0.54054054,0.3,0.0,0.425,1.0,0.22806997,0.0,0.1111108
0,0.0,0.8,0.8,0.2,0.6,0.2,0.4,0.2,0.2,0.0,0.8,0.6,0.0,0.6,0.0,0.0,0.6,0.6,0.6,0.625,0.5,0.68421052,0.91304347,1.0,0.01271791,0.6721763,0.77027027,0.0,0.0,0.35,1.0,0.0735293,0.99996666,0.16778519
0,0.0,0.8,0.8,0.6,0.8,0.2,0.6,0.6,0.4,0.0,0.6,0.0,0.0,0.2,0.0,0.8,0.8,0.0,0.0,0.625,0.5,0.36842105,0.82608695,0.5,0.00108032,0.50964187,0.47297297,0.1,0.0,0.3,0.02777777,0.0,0.99998333,0.13618156
0,0.0,0.8,0.6,0.8,0.8,0.2,1.0,0.4,0.4,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.6,0.5,0.5,0.36842105,0.47826086,1.0,0.15284777,0.50964187,0.64864864,0.4,0.0,0.3,1.0,0.2421827,0.99998333,0.12820507
0,0.0,0.6,0.0,0.6,0.0,0.2,0.2,0.2,0.2,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.68421052,0.86956521,1.0,0.0,0.15426997,0.9054054,0.0,0.0,0.15,1.0,0.03476331,0.0,0.0
0,0.0,0.8,0.6,0.4,0.8,0.2,0.6,1.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.8,0.625,1.0,0.21052631,0.4347826,1.0,0.01872645,0.50964187,0.27027027,0.5,0.0,0.8,0.0,0.0,0.0,0.06687895
0,0.0,0.8,0.0,0.6,0.8,0.2,1.0,0.4,0.2,0.0,0.6,0.4,0.0,0.2,0.4,0.0,0.4,0.0,0.4,1.0,1.0,0.36842105,0.78260869,0.5,0.01684249,0.50964187,0.66216216,0.1,0.0,0.75,1.0,0.2037176,0.0,0.04950494
0,0.0,0.6,0.0,0.4,0.8,0.2,0.4,0.2,0.2,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.75,1.0,0.57894736,0.34782608,1.0,0.0,0.50964187,0.97297297,0.7,0.0,0.3,0.43055555,0.04254999,0.0,0.17714275
0,0.0,0.6,0.8,0.6,0.8,0.2,0.6,0.6,0.4,0.0,0.8,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.68421052,0.47826086,1.0,0.04297254,0.5399449,0.0,0.0,0.0,0.825,1.0,0.1362007,0.99998333,0.23846144
0,0.0,0.8,0.6,0.6,0.8,0.2,0.8,0.6,0.8,0.0,0.2,0.8,0.0,0.2,0.0,0.0,1.0,0.0,0.8,0.75,0.5,1.0,0.91304347,1.0,0.11942604,0.50964187,1.0,0.0,0.0,0.275,1.0,0.15888834,0.0,0.15339228
0,0.0,0.8,0.8,0.8,0.4,0.2,0.6,0.6,0.6,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.375,1.0,0.36842105,0.69565217,1.0,0.10454572,0.6721763,0.91891891,0.2,0.0,0.4,0.36111111,0.16242361,0.99995,0.14754086
1,0.0,0.8,0.8,0.2,0.8,0.2,0.4,0.2,0.6,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.4,1.0,0.5,0.36842105,0.56521739,1.0,0.10060925,0.50964187,0.64864864,0.8,0.0,0.725,0.27777777,0.17466363,0.0,0.0447761
0,0.0,0.8,0.6,0.8,0.6,0.2,0.6,0.4,0.8,0.0,0.2,0.0,0.0,0.4,0.0,0.6,0.6,1.0,0.4,0.0,0.0,0.21052631,0.56521739,1.0,0.10681335,0.1983471,0.91891891,0.1,0.0,0.45,1.0,0.1640852,0.99996666,0.06198345
0,0.0,0.8,0.0,0.8,0.8,0.2,0.8,0.8,0.6,0.0,0.8,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.625,1.0,0.36842105,0.95652173,1.0,0.09538059,0.6721763,0.91891891,0.9,0.57142857,0.975,0.11111111,0.0,0.99999958,0.26038779
0,0.0,0.8,0.8,1.0,0.8,0.2,0.6,0.2,0.6,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.75,1.0,1.0,0.13043478,1.0,0.14099262,0.5399449,0.68918918,0.5,0.0,0.6,1.0,0.13719941,0.0,0.13412814
0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.5,1.0,0.56521739,0.5,0.16918626,0.82093663,1.0,0.5,0.0,0.925,1.0,0.13757961,0.0,0.05714269
0,0.4,0.8,0.6,0.6,0.8,0.2,0.6,0.4,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.6,0.8,0.0,0.0,0.875,1.0,0.36842105,0.08695652,1.0,0.04893623,0.6721763,0.51351351,0.0,0.0,0.35,0.5,0.11497104,0.0,0.0
0,0.0,0.6,0.0,0.8,0.0,0.2,0.6,0.2,0.2,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.5,0.5,0.42105263,0.82608695,1.0,0.0,0.50964187,0.97297297,0.1,0.0,0.275,0.08333333,0.0,0.99995,0.06012023
0,0.0,0.6,0.0,0.2,0.0,0.2,0.6,0.4,0.8,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.36842105,0.0,1.0,0.01594792,0.15426997,0.0,0.6,0.0,0.1,1.0,0.0,0.0,0.17741933
0,0.0,0.8,0.6,0.4,0.8,0.2,0.8,0.6,0.6,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.4,0.75,1.0,0.68421052,0.56521739,1.0,0.01880571,0.5399449,0.51351351,1.0,0.0,0.7,1.0,0.0,0.99999333,0.1012536
0,0.0,0.6,0.0,0.2,0.0,0.2,0.6,0.2,0.2,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.875,1.0,0.26315789,0.69565217,1.0,0.01192119,0.15426997,0.74324324,0.3,0.0,0.225,0.06944444,0.0,0.0,0.0
0,0.0,0.6,0.4,0.6,0.6,0.2,0.6,0.4,0.2,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.75,1.0,0.36842105,0.73913043,1.0,0.01490497,0.50964187,0.83783783,0.1,0.0,0.3,1.0,0.2821264,0.0,0.05882349
0,0.0,0.6,0.0,0.2,0.4,0.2,0.4,0.4,0.6,0.0,0.6,0.0,0.8,0.2,0.0,0.0,0.4,0.0,0.0,0.25,1.0,1.0,0.91304347,0.5,0.09031712,0.81542699,0.0,0.5,0.0,0.925,1.0,0.1215596,0.0,0.07354907
0,0.4,0.4,0.4,0.2,0.6,0.2,0.8,0.4,0.2,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.4,0.4,0.4,1.0,1.0,0.36842105,0.60869565,1.0,0.01190879,0.50964187,0.72972972,0.6,0.0,0.8,0.51388888,0.22043018,0.0,0.21100898
0,0.0,0.6,0.0,0.8,1.0,0.2,0.6,0.2,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.4,0.375,1.0,0.36842105,0.60869565,0.5,0.13432284,0.5399449,0.64864864,0.5,0.0,0.675,1.0,0.18742103,0.9999909,0.30851031
0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.57894736,0.95652173,1.0,0.0,0.15426997,0.68918918,0.9,0.0,0.15,0.06944444,0.0,0.0,0.17985605
0,0.0,0.8,0.8,0.8,0.8,0.2,0.4,0.4,0.6,0.0,0.6,0.0,0.0,0.2,0.0,0.4,0.6,0.0,0.4,0.75,0.5,0.52631578,0.82608695,1.0,0.03850472,0.50964187,0.0,0.9,0.14285714,0.3,0.06944444,0.0,0.99998333,0.16003152
0,0.0,0.6,0.0,0.4,0.4,0.2,0.6,0.2,0.4,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.625,1.0,0.36842105,0.30434782,0.5,0.10114111,0.50964187,0.67567567,0.5,0.0,0.775,1.0,0.23438541,0.0,0.0
1,0.0,0.8,0.0,0.6,1.0,0.2,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.5,0.5,0.36842105,0.60869565,1.0,0.06638414,0.50964187,0.0,0.4,0.0,0.2,0.25,0.20733809,0.99995,0.16406247
0,0.0,0.8,0.0,0.2,0.8,0.8,0.8,0.6,1.0,0.0,0.8,0.0,0.8,0.2,0.0,0.0,0.8,0.0,0.4,0.625,0.5,0.36842105,0.86956521,1.0,0.05576262,0.50964187,0.91891891,0.0,0.0,0.75,1.0,0.18589271,0.9999,0.08695614
1,0.0,0.6,0.0,0.2,0.4,0.2,0.6,0.2,0.2,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.4,0.5,1.0,0.36842105,0.4347826,1.0,0.12019044,0.15426997,0.0,0.5,0.0,0.425,0.04166666,0.0,0.9999909,0.43199965
0,0.0,0.6,0.6,0.2,0.4,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.68421052,0.65217391,0.5,9.9851E-4,0.50964187,0.47297297,1.0,0.0,0.725,1.0,0.07499981,0.0,0.13468633
0,0.0,0.6,0.4,1.0,1.0,0.2,0.6,0.2,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.4,0.4,0.4,0.75,1.0,0.36842105,0.95652173,1.0,0.06053697,0.15426997,0.41891891,0.0,0.0,0.275,0.34722222,0.20226935,0.99995,0.21094888
0,0.0,0.8,0.0,0.2,0.4,0.2,0.6,0.2,0.2,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.4,0.25,0.5,0.68421052,0.95652173,1.0,1.8E-6,0.15426997,0.0,0.0,0.0,0.275,1.0,0.07284382,0.99996666,0.18912528
0,0.0,0.6,0.0,0.6,0.8,0.2,0.6,0.2,1.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.36842105,0.04347826,0.5,0.14441202,0.50964187,0.0,0.0,0.0,0.85,1.0,0.14018284,0.0,0.0
0,0.0,0.6,0.6,0.2,0.6,0.2,0.6,0.2,0.2,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.5,0.5,0.52631578,0.0,0.5,0.0,0.1983471,0.0,0.6,0.0,0.475,0.04166666,0.07184535,0.0,0.09840159
0,0.0,0.6,0.8,1.0,0.8,0.2,0.6,0.2,0.4,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.625,0.5,0.36842105,0.86956521,0.0,0.03902671,0.5399449,0.0,0.8,0.0,0.7,1.0,0.08571416,0.99999848,0.17004047
0,0.0,0.6,0.0,0.2,0.8,0.2,0.6,0.4,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.625,0.5,0.57894736,0.30434782,1.0,0.0842344,0.15426997,0.68918918,0.8,0.0,0.375,1.0,0.03374531,0.0,0.11340202
0,0.0,0.8,0.0,0.8,1.0,0.2,0.8,0.6,0.4,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.6,0.5,0.5,0.21052631,0.0,1.0,0.01543166,0.50964187,0.27027027,0.5,0.0,0.75,0.43055555,0.14732639,0.99999642,0.12443093
1,0.0,0.8,0.0,0.8,0.6,0.2,0.6,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.5,0.5,0.36842105,0.56521739,0.5,0.04585207,0.50964187,0.66216216,0.2,0.28571428,0.725,1.0,0.26768459,0.9999909,0.30303014
0,0.0,0.6,0.6,0.2,0.4,0.2,0.6,0.4,0.2,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.5,0.5,0.68421052,0.4347826,0.5,0.58014827,0.15426997,0.74324324,0.0,0.0,0.275,0.18055555,0.0,0.0,0.0
0,0.0,0.6,0.0,0.4,0.8,0.2,1.0,0.4,0.6,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.13007582,0.50964187,0.89189189,0.6,0.0,0.25,1.0,0.20844223,0.9999,0.03140495
0,0.0,0.8,0.0,0.2,0.0,0.2,0.8,0.2,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.875,1.0,0.52631578,0.17391304,0.5,0.08317882,0.15426997,0.91891891,0.7,0.0,0.15,0.23611111,0.03633877,0.99999642,0.27170865
0,0.0,0.4,0.0,0.4,0.0,0.2,0.6,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.4,0.625,0.5,0.68421052,0.47826086,0.5,0.0287435,0.15426997,0.83783783,0.7,0.0,0.425,1.0,0.11453169,0.999975,0.13333331
0,0.0,0.6,0.0,0.4,0.0,0.2,1.0,0.2,0.2,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.875,0.5,0.42105263,0.65217391,0.5,0.0,0.5399449,0.97297297,0.5,0.0,0.675,0.06944444,0.0,0.99995,0.15151513
0,0.0,0.8,0.0,0.2,0.8,0.2,0.8,0.2,0.2,0.0,0.4,0.0,0.0,0.2,0.6,0.0,0.8,0.0,0.0,0.0,0.0,0.89473684,0.39130434,0.5,0.0,0.81542699,0.0,0.1,0.0,0.925,0.0,0.0,0.0,0.0
0,0.0,0.6,0.0,0.2,0.0,0.2,0.6,0.2,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,1.0,0.5,0.52631578,0.78260869,1.0,0.0191325,0.50964187,0.12162162,0.6,0.0,0.3,0.11111111,0.0,0.99995,0.04547653
